label,text
0,"Muffins poivron, tomate séchée, feta et basilic"
1,Râble de lièvre à la jurassienne
0,Tarte à la viande hachée du soleil
1,Riz casimir
1,Blancs de poulet au Saint Marcellin
1,Paupiettes de porc à la romaine de Cathylou
1,Flan à la courge
2,Chabraninof
2,Cookies à la citrouille
1,"Quiche chou fleur, lardons, oignons"
1,Colombo de mouton à la Mauricienne
0,Saumon mi-cuit à l'aneth et à l'huile de pistache
2,Bananes flambées au Cognac
0,Pamplemousse farcis aux crudités
1,Croq' baguette
1,Papillote de saumon
2,Croissants maison
1,Gratin de courgettes à la semoule
2,Gâteau à l'orange et abricots secs
2,Tiramisu dauphinois
0,Cake des Cyclades
1,Croque-monsieur béarnais
1,Le poulet de Fatou à la cacahuète
1,Quiche Normande
1,Lotte à l'ancienne
1,Poireaux au four
1,Magret des îles
1,Bouillon de poulet aux raviolis
1,Tarte aux légumes et fromage à raclette
0,Boulettes de tomates à la grecque
1,Rôti de porc au miel ultra-simple
1,Chou-rave pomme coco
0,Soupe de potiron au chèvre
1,Crozet aux noix de Saint-Jacques
1,Moussaka version Céline (5ème rencontre)
2,Brioches aux pralines roses
1,Tajine d'agneau aux aubergines
0,Soupe de tomates à l'orange
0,Salade colorée aux pois chiches
2,Cake aux raisins secs (russie)
2,Quatre-quart inratable
1,"Pavé de saumon en croûte d'herbes, sauce raifort"
1,Lasagnes saumon poireaux mascarpone
1,La fricaude (Loire)
1,Fricadelles sauce picalilli des cht'is
0,Brioches au roquefort
1,Anguilles au vert
1,Terrine de lapin façon mamie de marquise (Pas de Calais)
0,Gondoles de concombre farci aux crevettes
1,Blanc de poulet sauté à la chinoise
2,Tarte à la cassonade très moelleuse
2,Gâteau aux carottes cannelées
2,Gâteau d'automne aux pommes
1,Paupiettes de carrelet provençales
0,Tarte au pistou rapide
1,Pintadeau à la saint-feuillien
1,Pizza au thon à la mozzarella
2,Omelette au sucre (ou omelette kabyle)
1,Roti de porc aux pruneaux et gruyère
0,Cake aux chorizo et noisettes
1,Poisson sauce au concombre chaud
2,Verrine pommes-mûres
0,Tourte de blettes sucrées
0,Terrine de légumes du jardin
1,Saumon au miel et à l'estragon
0,Tarte aux poivrons verts
2,"Verrines de crème de goyavier, menthe et spéculoos"
2,Gâteau pralin noisette chocolat
2,Clafoutis à la mirabelle
0,Brochette de gambas et litchis
1,Bananes rôties au bacon et  riz aux raisins
2,Glace crémeuse aux spéculoos à la crème de soja
2,Pancakes au miel
1,Rôti orloff
1,Tomates farcies aux restes de pot-au-feu
0,Cake au chorizo et aux olives noires
1,Salsifis aux champignons
2,Champignon glacé
0,Soupe rouge (hongroise)
2,Cake moelleux bananes - pommes et pépites de chocolat
2,Délice aux pêches
2,Cheese-cake à la crème de whisky
1,Canard farci à la solognote
0,Quiche sunset express (thon-artichaut)
0,Fraîche terrine de thon aux herbes sans cuisson
1,Spaghetti diet' à la julienne de légumes
1,Courgettes rondes farcies au boeuf et aux champignons
2,Tarte à l'orange diététiquement délicieuse
1,Porc aux piments et ses galettes de pommes de terre
2,Barres bananes chocolat
0,Petit rouleau de pâte au saumon
2,Nonettes nutella orange
1,Koulibiac de saumon et épinards
1,"Pizza au jambon, au chèvre et aux champignons"
1,Crevettes sautées au porc
1,"Tendrons de veau caramélisés, sauce aux tomates fraîches"
2,Gâteau aux noix et clémentines
2,Pâte à crêpes sans balance
2,Crumble poire pépites de chocolat au pain d'épices
0,Crème Dubarry
2,Le mi-mi sucré
2,Muffins choco-menthe
1,Tarte aux légumes épicée
1,Crème de poivrons au boursin
0,Huîtres en habits de féte au wasabi
1,Salade de pâtes de Shorty
0,Pain bagnat
1,Salade laetitia
1,Pommes de terre fromagères
2,Gâteau au yaourt pomme cannelle
2,Cake à l'orange light
0,Soupe aux choux noir
1,Côtes de porc au poivron rouge facile (sauce fromage ail et fines herbes)
1,Escalope de lapin légumes poêlés sur gaufre légère
1,Ailes de raie au curry
1,Saucisse grillée très légère
1,Chivacici (le vrai nom est Cevapcici - c prononcé tch)
2,Gateau au yaourt et au chocolat
1,Tarte salée normande
2,Mousse au chocolat professionnelle
0,"Salade de riz, concombre et maquereaux"
0,Fenouil tiède en salade
0,Tortillas aux olives et au chorizo
2,Gaufres du Nouvel an
1,Curry de poisson et gambas aux petits légumes
0,Tartare avocat - thon au sésame
2,Tarte coco-confiture
1,Tarte aux Maroilles version Laëtitia
0,Tartines du petit mousse
0,Soupe épicée au concombre et avocat
0,Gratin de surimi aux carottes
1,La fondue auvergnate aux cèpes
2,Tarte aux pommes à la marmelade d'orange
1,Lapin au basilic et au cognac
0,Soupe de choux blanc au chèvre
2,Tarte polonaise au fromage blanc
1,Pâtes à la ricotta et aux herbes
1,Gratin de légumes et de boeuf haché
1,Boulgour sucré salé au kiwi et mozzarella
1,Lotte aux poireaux
2,Cake aux nectarines facile
1,Saumon à  l'alsacienne
1,Risotto de quinoa aux champignons
2,"Fondant tout chocolat ""blanc"""
1,Papillote de saumon au boursin
2,Moelleux aux noix de pécan (Sunny Rice's Butterscotch Brownies)
2,Verrines à la mousse de fruits
1,Omelette aux chips
1,"Poulet pané au parmesan, sauce tomate poivron"
0,Salade d'encornets aux olives
1,Lasagnes aux deux saveurs
2,Pâte levée à la farine complète
1,Poulet crème-lardons-oignons-pommes-marrons
2,Gâteau d'anniversaire facile
0,CHORBA
2,Tarte aux framboises facile
0,Couronne de surimi
1,Gratin de courge butternut
2,Macarons aux noisettes
1,Quiche aux potimarrons
0,Salade de melon aux fruits confits
2,"Gâteau pommes, pruneaux et ricotta"
1,Croustade de cèpes au foie gras poêlé
0,Quiche fromagère aux petit pois
0,Salade chinoise au poulet à la citronnelle
0,Salade de poireaux (Normandie)
2,Riz au lait à la citrouille
2,Cookies à la pistache et au chocolat blanc
0,Minestrone de bruno
0,Foie gras papillon
0,Huîtres au coulis de poireaux
0,Saint Jacques sur lit de poireaux
2,Mousse à la confiture de fraise
2,Gâteau opérette (variante du gâteau opéra)
1,Salade russe au saumon
0,Minis pizzas
1,Rosbeef  3/4 d'heure
1,Spaghetti au corned beef à la sauce tomate
2,Cake congolais à la noix de coco
1,Tourte coquille
1,Courgettes farcies au boulgour et saumon
1,Lasagnes brousse basilic
1,Tartare de thon façon sushi
0,Rillettes de thon super simple
2,Biscuits fourrés aux pommes
1,Pilaf de seigle au chorizo et crevettes
1,Riz aux épinards et au jambon
2,Ile flottante aux fruits rouges (allégée)
0,"Verrine avocat, crevette, artichaut"
0,Petits feuilletés au roquefort
2,Creusois maison
1,Pavés de kangourou au genièvre
1,Matefaim ( beignets)  aux fines herbes
2,Ganache au chocolat
2,Omelette sucrée
0,Pain d'aubergine au coulis de tomates
0,Aspic de saumon rapide
1,Spaghettis à l'Alicantina (Espagne)
1,Blanquette de dinde minute
2,Pamplemousses gratinés
0,Cannellonis à la chair à saucisse
2,Gâteau meringué Pavlova
1,Pavé de saumon en croute d'amandes
1,Roulé de jambon aux poireaux
1,Colin à la sauce boulangère
1,Boeuf à l'ail et à la tomate
1,Gambas à l'armoricaine et à la bisque de homard
0,Kiwi gold farci
1,Délicieuse tarte feuilletée au chèvre
2,Tarte aux fruits et au fromage blanc préparée de A à Z
2,Brownie aux noisettes entières (rapide)
2,Ananas antillais
1,Gratin de pommes de terre au chèvre
0,Salade de pommes de terre goûteuse
1,Côtes de porc au curry et au miel
1,Boeuf au satay et aux épinards (Taïwan)
1,Pot au feu oriental au couscous
2,Trifle du matin aux litchis
0,Porc mariné au jus de citron
2,Cake à la farine de noix et aux marrons
0,Toast hawaiien
2,Biscuit roulé aux marrons
1,Filet mignon aux cèpes
2,Gâteau chocolo de la cop's béné
2,Mousse au chocolat noir
1,Quenelles de foie
1,Cabillaud aux noix
0,Consommé de chou-fleur au lait de coco
2,Cake à la banane et au chocolat
0,Pâté de porc aux trompettes de la mort
1,Poivrons farcis à l'Algérienne
2,Crumble pommes - bananes à la noix de coco
1,Cannelloni à la brousse et saumon fumé
0,Gougères à la mimolette
1,Sauté de dinde à la diable
1,Gratin de poires aux noisettes
1,Courgettes farcies
1,Gratin de courgettes au boeuf
1,Sandwiches thon-surimi pour rando
1,"Tagliatelles poulet, pesto et tomates séchées"
0,Tourte de veau
1,Saucisses de Lucanie (recette italienne)
1,Rôtis de volaille lardé
2,Yaourts vanille et cardamome
1,Tarte soufflée aux carottes et champignons
1,Ravitoto ( ragoût de porc et feuilles de manioc - Madagascar)
1,Poulet aux olives en couscoussier
0,Nems aux légumes
2,Mousse 3 chocolats facon tiramisu
1,FILET DE PORC AU CURRY ET AUX FRUITS
0,Mousse de concombre en habit de saumon
1,Purée aux pois cassés et saucisses
1,Quiche au blé noir et aux légumes
0,Salade lentilles coriandre et cardamome de Jeanne
1,Tagliatelles vertes aux petits pois
1,Ecrasé de chou-fleur au parmesan
2,Gâteau aux carottes de manou
1,Rougail saucisse
2,Brownies moelleux chocolat caramel
0,Velouté de persil
1,"Mélimélo d'aubergines, poivrons et chorizo"
0,Nems à la chair de crabe
0,Coquilles Saint-Jacques au foie gras de canard
2,Lolottes au citron
1,Cuisses de poulet en papillote
1,Boulettes de viande à l'algérienne
0,Madeleines salées au camembert et au chorizo (5ème Rencontre Marmiton)
1,Boeuf aux herbes
1,Oeufs à la japonaise façon NAt
1,Croquettes de pomme de terre et viande hachée
1,Curry de tagliatelles aux courgettes
2,Milhassou
2,Muffins à la rhubarbe moelleux
2,Petit clafoutis rapide
2,Flan aux oeufs léger à la cocotte minute
0,Tarte tatin au fromage de vache frais
0,Cake aux légumes d'été et mozzarella
1,Oeufs brouillés mozzarella tomate
1,Quiche courgettes chèvre et jambon du pays
2,Cake pomme cannelle et noix
2,Verrines aux fruits d'été
1,Gratin de pâtes façon timbale milanaise
1,Sauté de porc au salami
1,Macadam (Créole)
1,Pâté de pommes de terre feuilleté
0,Bricks au chèvre caramélisé
0,Soupe de potiron au lait de soja et au curry
1,Spice poulet
1,Saint-Jacques et compotée de légumes au curcuma en feuilleté
0,Gaspacho express ( Espagne )
1,Hamburger façon libanaise (au chou blanc)
0,Salade de courgettes aux pignons
1,Tartines montagnardes
1,Coeur d'agneau à la chinoise
0,Petites cocottes de crevettes au chorizo
0,Salade de pamplemousse à l'avocat
2,Crumble banane nutella
2,Crème de mangue à la vanille
1,Fondue aux 4 fromages
1,Gratin de pennes et boulettes de boeuf
1,Gratin de chou-fleur au persil
1,Magret de canard aigre-doux
1,Omelette soufflée de la mer au tofu
1,Pot-au-feu à l'autocuiseur
1,Riz cantonnais aux champignons noirs
1,Nouilles au jambon et aux courgettes
2,"Crumble aux poires, amandes et chocolat"
1,Farfalle aux poivrons et au bacon
1,"Tarte aux tomates, ail et feta"
0,Foie gras plein d'arôme
0,Houmous au persil
1,Poivrons au Chèvre
1,Penne aux courgettes (rapide et léger)
1,Carbonades façon grand-mère (Belgique)
0,Roulade aux deux saumons
1,Gnocchis au maroilles
2,Coquille lilloise
2,Tarte au fromage blanc
2,Mousse de fraises glacée
0,"Saint jacques à la pancetta, sauce poivrons rouges"
2,Pomme praline
2,Parfait au chocolat
1,Cuisse de dinde aux flageolets vert
1,Risotto épicé carottes et poisson
1,Pageot à ma façon
2,Charlotte givrée aux framboises
1,Pavés de saumon grillés sauce aux épinards
0,Crevettes à la Chinoise
1,Escalope de veau au piment d'espelette
2,Le Moelleux Chocolat d' Oncle Guillaume
0,"Couronne de tomates au chou fleur, surimi et bacon"
1,Tarte de pommes de terre aux trois fromages d'Elvire
2,Papillotes de bananes
1,Poisson blanc à la menthe et au citron vert
1,Paupiettes de dinde au lard et au comté
1,Poulet rôti et sauce tomate à l'estragon
0,"Anchoïade aux olives, thon et câpres"
2,Oranges fraîches au fromage blanc
1,Tarte aux poivrons et au cheddar
2,Bavarois aux framboises sur génoise pistache
1,Bouillabaisse d'épinards
1,Gratin de poisson exotique aux trois purées
0,Galettes de purée aux herbes
2,Moelleux au chocolat
1,Pavé d'autruche aux morilles
1,Cocotte de lentilles pour enfants
1,Boeuf mijoté aux 3 épices
1,Rouelle de porc de Noël
0,Courgettes marinées à l'italienne
0,Soupe veloutée aux haricots beurre
2,Patates douces à la crème de coco
1,Chipolatas en papillottes
0,Ailerons de volaille et sa salade d'herbes
0,Tarte tatin aux tomates et à la tapenade noire
0,Chorba (soupe aux légumes algérienne)
2,Fondant glacé chocolat et noix très simple
1,Tagliatelles au coulis d'asperges et son émincé de veau
1,Spaghetti sauce tomatée aux sardines
1,Pizza saucisse cancoillote
2,Breslauer Käsekuchen
1,Haricots verts sautés au jambon (Espagne)
0,Salade de concombres aux raisins secs
0,Potage aux poivrons jaunes
2,Entremets chocolat guimauve
1,Pâtes à l'encre de seiche et aux légumes verts
0,La  furdines
2,Carpaccio de fruits en millefeuille
2,Crème pralinoise
1,Gratin de pâtes au saumon fumé
0,Duo frais de saumon
0,Straccietti
1,Courgettes rondes farcies à la viande parfum curry
1,Poulet mexicana
1,Pâtes à la Mexicaine
1,Rôti de Porc Orloff
1,Salade de pommes de terre et cornichons
1,Lapin aux girolles et à l'armagnac
1,Gâteaux salés fourrés
0,Salade de crevettes et de pamplemousse rose
1,Gratin de poisson aux légumes
2,Muffins framboises et chocolat blanc
0,Brochettes d'escargots et magrets fumé - cannelés maître d'hôtel
2,Muffins à l'ananas
0,Soupe aux marrons et aux carottes
0,Entrée chaude à la bisque de homard
1,Farce au quinoa et aux deux viandes blanches
1,Magret de canard à l'orange sauce abricot - cannelle
1,Rôti de morue sur lit de chou
1,Trio de poissons aux poireaux safrané
1,Gratin de pommes de terre au camembert
1,Pétoncles à la crème de coco et coriandre fraîche
2,Tatin de riz aux kumquats
1,Filet mignon sauce oignon et échalote
1,Magrets de canard en croûte
1,Brochettes tomates cerises poulet
1,Nouilles sautées poulet et légumes
1,Spaghetti au chorizo
0,Mousse d'aubergines et son confit de poivrons
1,Carbonade bretonne
1,Blancs de poulet aux brocolis sauce coco
1,Brochettes de poitrine fumée à la mozzarella
1,Magret de canard et pommes de terre au chèvre
2,Gâteau aux pommes de mamie charline
2,Pommes au tiramisu
1,Pâtes aux brocolis
2,Gâteau meringue
0,Flan tomates et thon
1,Andouillette au whisky
2,Moelleux aux amandes et à la liqueur d’orange
1,Nems de poulet
2,Compote de pommes maison sur lit de frangipane et boule de glace vanille
2,Gaufre 4/4
1,Ratatouille à la japonaise
0,Terrine de légumes (5ème rencontre)
1,Poulet grillé sauce soja (barbecue)
1,Porc au miel et à la betterave
1,Pâte à flammeküche
2,Cupcakes avec glaçage au sirop
1,"Gratin poireaux, carottes, chèvre"
2,Papillotes d'ananas et framboises au lait de coco
1,"Salade de pois chiche tomates, olives et petits lardons"
1,Gratin de chou rouge
1,Andouillettes thym et laurier et sa sauce vin blanc
1,Riz aux fruits de mer
2,Gâteau automnal
0,Huîtres chaudes
2,Crème glacée vanillée aux framboises
1,Ailes de poulet au soya
0,Galette de potimarron
2,Gâteau de patates douces façon crumble
2,Crème glacée au melon
2,Irmik tatlisi (gâteau Turc)
1,Pâtes carbonara (la vraie recette italienne)
0,Soupe poireaux riz express
1,Baguettes flambées alsaciennes
1,Risotto aux asperges et mascarpone
1,Langue de bœuf au fenouil
1,Saint jacques et lotte sur lit de brocolis
2,Bûche aux amandes
1,Tourte de Lorraine
2,Tarte de polenta aux figues et aux raisins
2,Fôret noire aux cerises aigres
0,Coleslaw aux raisins secs
2,Compote pomme banane au thé
0,"Salade de pâtes, sauce cacahuètes épicée (8ème rencontre)"
2,Ananas en salade de fruits
0,Velouté crémeux d'asperges vertes
2,Le brownie de mélissa
1,Egg muffins
1,Gambas au citron et gingembre
2,Gâteau de cookies au chocolat
2,Verrine légère mascarpone ananas
1,Aiguillettes de canard au paprika et poêlée de cèpes
0,Cake salé
1,Wok de poulet aux germes de soja
0,Potage aux boulettes
1,Papillote de poulet au picodon et vin blanc
0,Salade kiwi mozzarella
0,Coquilles st jacques au curry
2,Crème au chocolat-noisette et spéculoos
0,Salade de poulet à l'indienne
1,Calmars aux câpres et au vinaigre balsamique
2,Bombe aux fraises
2,Panacotta
0,Taboulé au poulet couleur d'été
2,Gâteau au miel et pistaches (presque) aérien
2,Gaufres Gisèle
1,POULET à LA BIERE
1,Poêlée de pomme de terres au saumon fumé et au citron
2,Gâteau tendre à la poire
2,Fondant au chocolat poires/amandes
0,Cake de légumes froid
1,Gnocchi de pommes de terre façon alsacienne
0,Soupe de concombre au yaourt glacé
2,Pâte levée
1,Gratin de macaronis aux noix
0,Toast au foie gras et champignons
2,Oranges au four
1,Civet d'oie au chocolat et à l'orange
1,Matafans savoisiens
1,TARTE AUX COQUILLES ST JACQUES
1,La tarte tomate/mozzarella simplissime
0,Rillettes de thon onctueuses
1,Ailes de poulet pili pili
0,Salade de foies de volaille aux pommes tièdes
0,Oeufs à la Suisse
2,Floraline au chocolat
1,Roulé de dinde et duxelle de champignons
1,Escalopes au Marsala
0,Boulettes de thon à l'échalote
0,Pâté de lapin cuit en croûte chaud
1,Poulet rôti mariné façon Nathalie
1,Pommes de terres au curry
1,Rôti de dinde tomate-pomme de terre
2,Cake moelleux aux épices (cannelle et noix de muscade)
2,Mauricettes
0,Terrine de viandes en gelée
1,Pâtes à la sauce légumes roquefort
0,Salade de courgette acidulée
1,Escalopes de poulet au caramel poivré
